"year","prefecture","population","child_population","working_age_population","elderly_population","births","total_fertility_rate","deaths","marriages","migration_in","migration_out","nursery_facilities","nursery_capacity","nursery_children","waiting_children","childcare_workers","avg_temperature","annual_rainfall","household_consumption","residential_land_price","commercial_land_price","child_share","working_age_share","elderly_share","births_per_1000","marriages_per_1000","deaths_per_1000","migration_in_per_1000","migration_out_per_1000","net_migration","net_migration_per_1000","waiting_children_per_1000_nursery_children","childcare_workers_per_1000_nursery_children"
2023,"神奈川県",9229000,1031000,5808000,2390000,53991,1.13,98744,38176,211257,189169,1922,164377,153370,222,28808,18,1377,306565,188400,660500,0.111713078340015,0.629320619785459,0.258966301874526,5.85014627803662,4.13652616751544,10.6993173691624,22.8905623577852,20.4972369704193,22088,2.39332538736591,1.44747995044663,187.8333442003
2022,"神奈川県",9232000,1053000,5797000,2383000,56498,1.17,98821,40191,214924,192432,2053,170144,162670,220,27488,16.7,1657.5,301379,183300,624600,0.11405979202773,0.627924610051993,0.258123916811092,6.1198006932409,4.3534445407279,10.7041811091854,23.2803292894281,20.844020797227,22492,2.43630849220104,1.35243130263724,168.980143849511
2021,"神奈川県",9236000,1071000,5789000,2376000,58836,1.22,89701,38664,217649,188727,2012,173848,165014,306,28203,17,2056.5,300152,180600,606000,0.115959289735816,0.626786487656994,0.257254222607189,6.37029016890429,4.18622780424426,9.71210480727588,23.5652880034647,20.4338458207016,28922,3.1314421827631,1.85438811252379,170.912771037609
2020,"神奈川県",9237337,1085763,5628918,2308578,60865,1.26,84601,39641,213490,188541,1941,165323,159800,496,24907,17,1687.5,295913,179300,590300,0.117540693816844,0.60936588109755,0.249918131167024,6.58902019055925,4.29138830812387,9.15859191886146,23.1116392094388,20.4107525794501,24949,2.70088662998871,3.10387984981227,155.863579474343
2019,"神奈川県",9224000,1099000,5771000,2329000,63035,1.28,83968,45922,214726,190875,1855,152564,141983,750,22703,16.9,1937,307594,179500,583000,0.119145706851691,0.625650477016479,0.252493495229835,6.83380312228968,4.9785342584562,9.10320901994796,23.2790546400694,20.6933000867303,23851,2.58575455333912,5.28232253157068,159.899424578999
2018,"神奈川県",9197000,1111000,5761000,2305000,66564,1.33,82336,45079,212423,193557,1761,150202,141156,864,22326,17.1,1573.5,301237,177800,551600,0.120800260954659,0.626399913015114,0.250625203870827,7.23757747091443,4.90148961617919,8.95248450581711,23.0969881483092,21.0456670653474,18866,2.05132108296184,6.12088752869166,158.165433987928
