"year","prefecture","population","child_population","working_age_population","elderly_population","births","total_fertility_rate","deaths","marriages","migration_in","migration_out","nursery_facilities","nursery_capacity","nursery_children","waiting_children","childcare_workers","avg_temperature","annual_rainfall","household_consumption","residential_land_price","commercial_land_price","child_share","working_age_share","elderly_share","births_per_1000","marriages_per_1000","deaths_per_1000","migration_in_per_1000","migration_out_per_1000","net_migration","net_migration_per_1000","waiting_children_per_1000_nursery_children","childcare_workers_per_1000_nursery_children"
2023,"奈良県",1296000,145000,728000,423000,6943,1.21,16972,4019,22010,24022,132,17131,14271,84,2665,16.6,1358,313833,52900,172900,0.111882716049383,0.561728395061728,0.326388888888889,5.35725308641975,3.10108024691358,13.0956790123457,16.983024691358,18.5354938271605,-2012,-1.55246913580247,5.88606264452386,186.742344614953
2022,"奈良県",1306000,148000,735000,423000,7315,1.25,17166,4205,22265,23977,223,28615,24389,81,2716,16.2,1216,303376,52600,168100,0.113323124042879,0.562787136294028,0.323889739663093,5.6010719754977,3.2197549770291,13.1439509954058,17.0482388973966,18.3591117917305,-1712,-1.31087289433384,3.32116937963836,111.361679445652
2021,"奈良県",1315000,152000,741000,423000,7751,1.3,15573,4435,22921,24617,221,27497,26388,132,2669,16.3,1642,290843,52600,166100,0.115589353612167,0.563498098859316,0.321673003802281,5.89429657794677,3.37262357414449,11.8425855513308,17.4304182509506,18.7201520912548,-1696,-1.28973384030418,5.00227376080036,101.14445960285
2020,"奈良県",1324473,154271,737675,414576,7831,1.28,14678,4574,22128,25177,220,28196,26285,201,2830,16.3,1628.5,299627,52900,168400,0.116477270582337,0.556957370969435,0.31301204328061,5.91254030848496,3.4534490321811,11.0821436148566,16.7070223402063,19.0090700225675,-3049,-2.30204768236121,7.64694692790565,107.665969183945
2019,"奈良県",1333000,158000,756000,417000,8323,1.31,14660,5249,22198,26045,219,28461,27566,198,2998,16.3,1482.5,314939,53200,167200,0.118529632408102,0.567141785446362,0.312828207051763,6.24381095273818,3.9377344336084,10.9977494373593,16.6526631657914,19.5386346586647,-3847,-2.88597149287322,7.18276137270551,108.757164623086
2018,"奈良県",1341000,160000,765000,413000,8947,1.37,14674,5234,22498,26524,215,25927,23042,201,2786,16.2,1646.5,307408,52700,167000,0.119313944817301,0.570469798657718,0.307979120059657,6.67188665175242,3.90305741983594,10.9425801640567,16.7770320656227,19.779269202088,-4026,-3.00223713646532,8.72320111101467,120.909643260134
