"year","prefecture","population","child_population","working_age_population","elderly_population","births","total_fertility_rate","deaths","marriages","migration_in","migration_out","nursery_facilities","nursery_capacity","nursery_children","waiting_children","childcare_workers","avg_temperature","annual_rainfall","household_consumption","residential_land_price","commercial_land_price","child_share","working_age_share","elderly_share","births_per_1000","marriages_per_1000","deaths_per_1000","migration_in_per_1000","migration_out_per_1000","net_migration","net_migration_per_1000","waiting_children_per_1000_nursery_children","childcare_workers_per_1000_nursery_children"
2023,"富山県",1007000,108000,566000,333000,5512,1.35,15095,3276,11588,13556,153,14604,11114,0,1901,16.1,2388.5,327503,30900,80200,0.107249255213505,0.562065541211519,0.330685203574975,5.47368421052632,3.253227408143,14.9900695134062,11.5074478649454,13.4617676266137,-1968,-1.95431976166832,0,171.045528162678
2022,"富山県",1017000,111000,570000,335000,6022,1.46,15052,3496,11818,13332,297,32834,28821,0,1967,15.1,2401.5,316801,30800,78000,0.109144542772861,0.56047197640118,0.329400196656834,5.92133726647001,3.43756145526057,14.8003933136676,11.6204523107178,13.1091445427729,-1514,-1.48869223205506,0,68.2488463273308
2021,"富山県",1025000,114000,575000,337000,6076,1.42,13650,3548,11479,13096,295,32573,28929,0,2187,15.1,2609.5,317803,30800,76600,0.111219512195122,0.560975609756098,0.328780487804878,5.92780487804878,3.46146341463415,13.3170731707317,11.1990243902439,12.7765853658537,-1617,-1.57756097560976,0,75.5988800165923
2020,"富山県",1034814,115177,568052,333008,6256,1.44,12981,3720,11545,13267,294,32511,29101,0,2251,15.4,2136,302233,30800,76100,0.111302127725369,0.548941162373142,0.321804691471124,6.04553088767643,3.59484892937281,12.5442833204808,11.1565943251637,12.8206614908573,-1722,-1.66406716569355,0,77.3512937699736
2019,"富山県",1043000,119000,587000,337000,6604,1.53,13207,4226,11663,13669,301,32331,28398,0,2678,15.2,2097.5,307640,30700,74500,0.114093959731544,0.562799616490892,0.323106423777565,6.33173537871525,4.05177372962608,12.6625119846596,11.1821668264621,13.1054650047939,-2006,-1.92329817833174,0,94.3024156630749
2018,"富山県",1050000,122000,593000,336000,6846,1.52,13066,4234,11732,13349,303,33851,31233,0,2970,15,2751,324437,30600,73600,0.116190476190476,0.564761904761905,0.32,6.52,4.03238095238095,12.4438095238095,11.1733333333333,12.7133333333333,-1617,-1.54,0,95.0917299010662
