"year","prefecture","population","child_population","working_age_population","elderly_population","births","total_fertility_rate","deaths","marriages","migration_in","migration_out","nursery_facilities","nursery_capacity","nursery_children","waiting_children","childcare_workers","avg_temperature","annual_rainfall","household_consumption","residential_land_price","commercial_land_price","child_share","working_age_share","elderly_share","births_per_1000","marriages_per_1000","deaths_per_1000","migration_in_per_1000","migration_out_per_1000","net_migration","net_migration_per_1000","waiting_children_per_1000_nursery_children","childcare_workers_per_1000_nursery_children"
2023,"山口県",1298000,143000,696000,459000,7189,1.4,21253,4145,20183,24397,266,23143,19335,10,3142,16.6,2067.5,286970,25900,44800,0.110169491525424,0.536209553158706,0.353620955315871,5.53852080123267,3.19337442218798,16.3736517719569,15.5493066255778,18.7958397534669,-4214,-3.24653312788906,0.517196793379881,162.503232479959
2022,"山口県",1313000,147000,704000,462000,7762,1.47,20687,4593,20738,23502,301,26431,23104,14,3189,16.3,1375,315225,25800,44700,0.111957349581112,0.536176694592536,0.351865955826352,5.91165270373191,3.4980959634425,15.7555217060168,15.7943640517898,17.8994668697639,-2764,-2.10510281797411,0.60595567867036,138.028047091413
2021,"山口県",1328000,151000,712000,465000,7978,1.49,19406,4773,20755,23459,301,25884,23223,15,3229,16.4,2132.5,283246,25700,44700,0.113704819277108,0.536144578313253,0.350150602409639,6.00753012048193,3.5941265060241,14.6129518072289,15.628765060241,17.6649096385542,-2704,-2.03614457831325,0.645911380958533,139.043189941007
2020,"山口県",1342059,153608,709992,459957,8203,1.48,18477,4810,21026,24321,303,27942,26519,17,3532,16.1,2277,286130,25600,44700,0.114456965006755,0.529031883099029,0.342724872751496,6.11224990853606,3.58404511277075,13.7676510496185,15.6669714222698,18.1221540930764,-3295,-2.45518267080657,0.641049813341378,133.187525924809
2019,"山口県",1357000,158000,735000,466000,8771,1.56,19081,5620,20887,25317,302,26754,25010,40,3505,16.3,1974.5,306301,25500,44900,0.116433308769344,0.541635961680177,0.34340456890199,6.46352247605011,4.14148857774503,14.0611643330877,15.3920412675018,18.656595431098,-4430,-3.26455416359617,1.59936025589764,140.143942423031
2018,"山口県",1369000,161000,745000,465000,8987,1.54,18836,5347,20762,24902,309,26254,25669,36,3410,16,1939.5,284023,25400,44900,0.117604090577064,0.544192841490139,0.339663988312637,6.56464572680789,3.90577063550037,13.7589481373265,15.1658144631118,18.1899196493791,-4140,-3.02410518626735,1.40246990533328,132.845066032958
