"year","prefecture","population","child_population","working_age_population","elderly_population","births","total_fertility_rate","deaths","marriages","migration_in","migration_out","nursery_facilities","nursery_capacity","nursery_children","waiting_children","childcare_workers","avg_temperature","annual_rainfall","household_consumption","residential_land_price","commercial_land_price","child_share","working_age_share","elderly_share","births_per_1000","marriages_per_1000","deaths_per_1000","migration_in_per_1000","migration_out_per_1000","net_migration","net_migration_per_1000","waiting_children_per_1000_nursery_children","childcare_workers_per_1000_nursery_children"
2023,"京都府",2535000,275000,1507000,753000,13882,1.11,30735,8731,51833,55653,381,40430,37220,19,5200,17.4,1345,314636,111900,746100,0.108481262327416,0.594477317554241,0.297041420118343,5.47613412228797,3.44418145956607,12.1242603550296,20.446942800789,21.9538461538462,-3820,-1.5069033530572,0.510478237506717,139.709833422891
2022,"京都府",2550000,282000,1512000,755000,15068,1.18,31491,9571,52400,55735,512,58242,53838,17,6349,16.8,1459.5,299924,109900,656800,0.110588235294118,0.592941176470588,0.296078431372549,5.90901960784314,3.75333333333333,12.3494117647059,20.5490196078431,21.856862745098,-3335,-1.3078431372549,0.315762101118169,117.927857647015
2021,"京都府",2561000,289000,1515000,758000,15818,1.22,28316,9417,51890,55364,512,58740,55412,6,5951,16.9,2034,283208,109500,602000,0.112846544318626,0.59156579461148,0.295978133541585,6.17649355720422,3.67707926591175,11.0566185083952,20.2616165560328,21.6181179226865,-3474,-1.35650136665365,0.108279794990255,107.395509997834
2020,"京都府",2578087,293465,1467216,734493,16440,1.26,26860,10197,51753,55681,508,58776,54203,48,6785,17,1644.5,253880,109300,602700,0.113830526277818,0.569110351978036,0.284898453775997,6.37682126320795,3.95525829811019,10.4185778059468,20.074186790438,21.5977971263189,-3928,-1.52361033588083,0.885559839861262,125.177573197056
2019,"京都府",2592000,299000,1531000,753000,16993,1.25,27028,11497,52884,56327,509,58882,57297,86,6886,16.9,1407.5,257780,109100,587300,0.115354938271605,0.590663580246914,0.290509259259259,6.55594135802469,4.43557098765432,10.4274691358025,20.4027777777778,21.7310956790123,-3443,-1.32831790123457,1.50095118418067,120.180812258932
2018,"京都府",2598000,304000,1539000,749000,17909,1.29,26654,11491,52628,55618,507,58772,58923,75,7760,16.9,1770,281401,107000,509000,0.117013086989992,0.592378752886836,0.288298691301001,6.89337952270978,4.42301770592764,10.2594303310239,20.2571208622017,21.4080061585835,-2990,-1.15088529638183,1.27284761468357,131.697299865927
