"year","prefecture","population","child_population","working_age_population","elderly_population","births","total_fertility_rate","deaths","marriages","migration_in","migration_out","nursery_facilities","nursery_capacity","nursery_children","waiting_children","childcare_workers","avg_temperature","annual_rainfall","household_consumption","residential_land_price","commercial_land_price","child_share","working_age_share","elderly_share","births_per_1000","marriages_per_1000","deaths_per_1000","migration_in_per_1000","migration_out_per_1000","net_migration","net_migration_per_1000","waiting_children_per_1000_nursery_children","childcare_workers_per_1000_nursery_children"
2023,"熊本県",1709000,219000,938000,552000,11189,1.47,24265,5772,26844,28286,488,41120,37750,15,6480,18.1,1801.5,294537,30600,149300,0.128145114101814,0.548858981860737,0.322995904037449,6.5471035693388,3.37741369221767,14.1983616149795,15.7074312463429,16.55119953189,-1442,-0.843768285547104,0.397350993377483,171.655629139073
2022,"熊本県",1718000,223000,943000,552000,11875,1.52,24427,6349,27636,28292,623,57054,53101,9,6316,17.7,1502,281836,29500,148700,0.129802095459837,0.548894062863795,0.321303841676368,6.91210710128056,3.69557625145518,14.2182770663562,16.0861466821886,16.4679860302678,-656,-0.381839348079162,0.16948833355304,118.943146080111
2021,"熊本県",1728000,227000,951000,551000,12670,1.59,22093,6577,27040,27763,623,55897,52158,8,5994,17.9,2347.5,291309,29000,148500,0.131365740740741,0.550347222222222,0.318865740740741,7.33217592592593,3.80613425925926,12.7853009259259,15.6481481481481,16.0665509259259,-723,-0.418402777777778,0.153380114268185,114.920050615438
2020,"熊本県",1738301,228366,944198,540538,13011,1.6,21156,6793,25844,29449,626,53973,51833,70,5836,17.6,2467.5,291734,28700,149000,0.131373105118158,0.543172902736638,0.310957653478885,7.48489473342074,3.90783874599393,12.1705044178195,14.8673906302763,16.9412547079016,-3605,-2.07386407762522,1.35049099994212,112.592363938032
2019,"熊本県",1749000,233000,972000,543000,13305,1.6,21670,7535,26476,30730,622,54638,54825,178,6510,17.7,2026.5,289882,28400,143600,0.133218982275586,0.555746140651801,0.310463121783877,7.60720411663808,4.30817610062893,12.3899371069182,15.1377930245855,17.5700400228702,-4254,-2.43224699828473,3.24669402644779,118.741450068399
2018,"熊本県",1759000,235000,985000,537000,14301,1.69,21380,7643,26736,30681,625,54168,53379,182,6285,17.5,1950.5,266869,28000,129300,0.133598635588403,0.559977259806708,0.305287094940307,8.13018760659465,4.34508243320068,12.1546333143832,15.1995451961342,17.4422967595225,-3945,-2.24275156338829,3.40958054665693,117.742932613949
